,Dice_Real,Dice_RCA_Max,Dice_RCA_Mean,L_Dice_Real,L_Dice_RCA_Max,L_Dice_RCA_Mean,H_Dice_Real,H_Dice_RCA_Max,H_Dice_RCA_Mean
141,0.6719597950795403,0.7053223821367507,0.6730826503095868,0.7229667601788975,0.7453464936726424,0.7273492928879467,0.6209528299801831,0.6652982706008591,0.6188160077312272
142,0.6770628888590915,0.6820708677239794,0.6479980693557799,0.6499881142542305,0.676976670915262,0.6503052981761342,0.7041376634639523,0.6963107916361312,0.6456908405354254
143,0.7754400183657291,0.7978127818986447,0.7654873247284135,0.726896298734419,0.7534219587439609,0.7351327972639575,0.8239837379970392,0.8422036050533284,0.7958418521928694
144,0.7127997061965448,0.7026462985049226,0.672475658951287,0.6974825075222105,0.686928833665537,0.6623720865598877,0.728116904870879,0.7183637633443081,0.6825792313426865
145,0.7874805779171474,0.7850644144275696,0.755474193540091,0.6953523796790168,0.7182520225545477,0.6881935568606371,0.879608776155278,0.8655165093569352,0.8227548302195448
146,0.7932085011117378,0.7972343652482123,0.7624046757340178,0.7400522281273018,0.7557334501308551,0.7323525211036498,0.8463647740961737,0.8387352803655695,0.7924568303643859
147,0.7936472479638068,0.788441271966079,0.7559615572332075,0.7246864766525167,0.7324865043281977,0.7114519555526343,0.862608019275097,0.8443960396039604,0.8004711589137805
148,0.7999454806200853,0.7997133814144175,0.7666863436533755,0.7874111115731692,0.7929794005270693,0.7657062125009324,0.8124798496670014,0.8064473623017657,0.7676664748058186
149,0.7926262455336578,0.7918750427004835,0.7575862476748829,0.7653954481612777,0.7629155142722955,0.7406436407929116,0.8198570429060379,0.8208345711286713,0.7745288545568543
150,0.5282792232292464,0.5817124335383915,0.5452374321139748,0.6457436374819223,0.6947806590501032,0.6550181436424862,0.41081480897657036,0.4954333128654877,0.4354567205854636
151,0.7023239510791535,0.7915472185028782,0.7026477631066959,0.8554334996596451,0.8624005793794743,0.8413797245437017,0.5492144024986619,0.7223584074341104,0.5639158016696899
152,0.733874561842014,0.7335774693053645,0.6957280443442573,0.7947556532699469,0.8580021913920363,0.8066026233963297,0.6729934704140812,0.6207626113950324,0.5848534652921847
153,0.828061510342453,0.7619224350627412,0.7353297721592785,0.8920776911619301,0.8930091629248348,0.8619422134747176,0.7640453295229759,0.6557438858123916,0.6087173308438396
154,0.7722178209266091,0.7625247275218137,0.7194384711418559,0.8497802381883012,0.8607584425649552,0.8321392426189649,0.6946554036649168,0.6848941057370417,0.6067376996647471
155,0.8830518461928794,0.8046701407080749,0.7794700644556425,0.8935531101723002,0.8922774385018537,0.857648878419005,0.8725505822134585,0.7485030732777069,0.70129125049228
156,0.8528889010215179,0.8072881710949831,0.7640076644102516,0.9002339999619512,0.8933502936480013,0.8606871176487558,0.8055438020810846,0.7457465570679681,0.6673282111717471
157,0.8484556532849991,0.7756288189859732,0.7443687027900596,0.8854549165709668,0.8785185158936725,0.8512652899711209,0.8114563899990314,0.6774927922427144,0.6374721156089984
158,0.8641550560400124,0.8164205414175361,0.7668823408760083,0.9263215030601429,0.9151970450945994,0.8736826095727246,0.8019886090198819,0.7536981965531034,0.660082072179292
159,0.8498868083172773,0.8221494798276261,0.7628722451806972,0.9212746036857808,0.9109012745405914,0.8706238242998323,0.7784990129487737,0.7670752938547325,0.6551206660615623
160,0.5585039861310608,0.5697938378679759,0.5255336533522614,0.5065007167479814,0.5076137705161602,0.4693562477665492,0.6105072555141403,0.6356097023962424,0.5817110589379736
